log,features,num_features,malr_2018,mlr_2018,R2_2018,malr_2019,mlr_2019,R2_2019,malr_2020,mlr_2020,R2_2020,malr_2021,mlr_2021,R2_2021,malr_2022,mlr_2022,R2_2022,malr,mlr,R2,abs_mlr
Y,PharmacyNutrition_Tot_Risk_2,1,1.1607518568927069,0.0380802774171479,0.0018022512869221,1.1552539772943444,0.0233847939745221,0.0022807998043783,1.1610301015284352,0.1708718001297047,-0.0109782426470474,1.1171817536224842,-0.0164815346694144,0.001121862020081,1.1211537741093418,0.0591446944540057,0.0010526038532425,1.1430742926894626,0.0550000062611932,-0.0009441451364846,0.0550000062611932
Y,PharmacyNutrition_Tot_Risk_0,1,1.1609988235943465,0.038010695217901,0.0015313098932041,1.1554183313127089,0.0233941440392907,0.0023879928855943,1.161201459217463,0.1708814593344502,-0.0109236876288731,1.1173947859639048,-0.0163738432508512,0.0011058033692461,1.121449225171247,0.059192581063705,0.0009063207006485,1.143292525051934,0.0550210072808991,-0.000998452156036,0.0550210072808991
Y,PharmacyNutrition_Tot_Risk_1,1,1.1624251430526988,0.0382955385061805,-0.0004009824644952,1.1572845175907045,0.0247823485565416,-0.0003723787819827,1.163051424307619,0.1723421331397674,-0.0135946595335818,1.1180243248131816,-0.0146989913795748,-7.835343463957756e-05,1.1229660678997424,0.0622267860776801,-0.0017296447997188,1.1447502955327895,0.056589562980119,-0.0032352038028836,0.056589562980119
Y,state_South,1,1.1604712828792925,0.0389616936962868,0.0033993087800215,1.155546738380917,0.0256066064201379,0.0034748086014946,1.161031000753147,0.1735797751931283,-0.0096212901298964,1.117374792169856,-0.0129872950174605,0.0020914831257844,1.1224220352479166,0.0639310958710577,-0.0001051788872927,1.1433691698862258,0.05781837523263,-0.0001521737019777,0.05781837523263
Y,state_Midwest,1,1.1604914933259531,0.0383492892142939,0.0023627903763845,1.1555641447026497,0.0249570304863377,0.0023739814484541,1.1609760910719082,0.1725604046330295,-0.0103635393543377,1.1161586556407916,-0.0142121769760148,0.0032581037706307,1.1207607374701063,0.0628699617966295,0.0017248468292603,1.1427902244422818,0.0569049018308551,-0.0001287633859216,0.0569049018308551
Y,state_Northeast,1,1.1625739580473693,0.038148638825384,-0.0006041510061676,1.1573852542609535,0.0247154242590507,-0.0002693578561245,1.163197335770896,0.1722828895152731,-0.0136167652194669,1.1181147441469743,-0.014676512921918,-7.59588042020809e-06,1.1230919828195003,0.0622236194795618,-0.001735702233353,1.1448726550091386,0.0565388118314703,-0.0032467144391064,0.0565388118314703
Y,state_West,1,1.162685391904438,0.0381366685370123,-0.0004023499786505,1.1575040108711645,0.0247295780671912,-9.36214097635446e-05,1.1633984676620557,0.1723807526374048,-0.0136882564427158,1.1184957333234606,-0.0145819992236841,-0.0004423879254382,1.1235542071325673,0.0622919489055807,-0.0022646464835702,1.1451275621787371,0.056591389784701,-0.0033782524480276,0.056591389784701
Y,state_Territory,1,1.1609309557668397,0.0391113195157355,0.0016712433822156,1.1557897143855005,0.02567502360676,0.0019427982081444,1.16167260225161,0.1734879672238003,-0.0115561582593632,1.1165121414309485,-0.0134272882090723,0.0021277283640608,1.1215790071286609,0.0635649199697359,0.0003153828546584,1.1432968841927118,0.0576823884213919,-0.0010998010900567,0.0576823884213919
Y,state_Military,1,1.162665032918145,0.0382199830547347,-0.0006646557126419,1.157445822039759,0.0247957219010819,-0.0002807027081506,1.163218107031567,0.1723761915910011,-0.0135762745260759,1.118211703484402,-0.0145696499168533,-9.90611648614692e-05,1.1232147667253023,0.0623343538293542,-0.0018614356319597,1.1449510864398351,0.0566313200918637,-0.0032964259487379,0.0566313200918637
Y,state_Unknown,1,1.1626672885179723,0.03822456373788,-0.0006670206952197,1.1574574207794035,0.0247473379533925,-0.0002929925959882,1.1632197014316557,0.172386702131381,-0.013576065104216,1.1182124984213258,-0.0145625745594148,-0.00010081177141,1.1232177095916458,0.0623454314151485,-0.0018679648580095,1.144954923748401,0.0566282921356774,-0.0033009710049687,0.0566282921356774
Y,Log_Tot_HCPCS_Cds,1,0.9737767630381492,0.0151427020979072,0.2720028455235256,0.9786246940615436,-0.0019839493991926,0.2638992314459446,1.0029664472553144,0.154214039085756,0.2283054421450909,0.9765932309987636,-0.0446872422617834,0.2349028741167548,0.9770737778655524,0.0332386804493193,0.2357498798692842,0.9818069826438648,0.0311848459944012,0.24697205462012,0.0311848459944012
Y,Log_Tot_Benes,1,0.7722803034117742,0.0128093956376814,0.5255297396338499,0.7783701371231352,-0.0072842182324388,0.5174595595264364,0.8167968847024266,0.159989024147986,0.4735479501993846,0.7691003838817315,-0.152592759717842,0.4893865188078579,0.8094509766975936,0.0047243673710717,0.4520919498469449,0.7891997371633322,0.0035291618412916,0.4916031436028947,0.0035291618412916
Y,Log_Tot_Srvcs,1,0.6537813582266458,0.0063012645210356,0.6399331684501176,0.6547975170386926,-0.0121770944940979,0.6388024241700359,0.6888611002174129,0.1570691112054269,0.6007944797842703,0.6568307488070428,-0.1523114770244596,0.626038268270898,0.658258321244886,-0.0028766541202363,0.6175145463494021,0.6625058091069361,-0.0007989699824662,0.6246165774049448,0.0007989699824662
Y,Log_Tot_Sbmtd_Chrg,1,0.6005252041308801,0.0741251911320163,0.6981430245331204,0.6017997248452834,0.0646187488705412,0.6965852432615414,0.6621750065313754,0.2411880382581959,0.635736236836407,0.6513260518830544,-0.0609210423403317,0.6326189369042057,0.6243999194435061,0.0988387963099301,0.6588394332490134,0.6280451813668199,0.0835699464460704,0.6643845749568575,0.0835699464460704
