log,features,num_features,malr_2018,mlr_2018,R2_2018,malr_2019,mlr_2019,R2_2019,malr_2020,mlr_2020,R2_2020,malr_2021,mlr_2021,R2_2021,malr_2022,mlr_2022,R2_2022,malr,mlr,R2,abs_mlr
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,APP_Tot_Risk_2",7,0.3717246335729718,0.0081245751563736,0.827514942091645,0.3752034665319847,-0.0049388972280725,0.8272591004829805,0.4380870187042876,0.1823799057127661,0.7888575838924676,0.4279347140942322,-0.1403971305051754,0.7937828564601901,0.4067251287762055,0.076085227510709,0.7943519234970007,0.4039349923359364,0.0242507361293201,0.8063532812848567,0.0242507361293201
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,APP_Tot_Risk_1",7,0.3717088620832827,0.0082652052870109,0.8274998645724453,0.3751786047977754,-0.0047600552131032,0.8272509258237475,0.4380985576117012,0.1826118194294215,0.7888243432344495,0.4278749726561967,-0.1400913638059663,0.7937880388208204,0.4067411737304262,0.0765685163249271,0.7942942995949029,0.4039204341758764,0.024518824404458,0.8063314944092731,0.024518824404458
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,APP_Tot_Risk_0",7,0.3716889249865956,0.0092827162304156,0.8273741134245659,0.3752078073082701,-0.0034523267330453,0.8270573728700914,0.4384453597012587,0.1843013103879004,0.7883156814632839,0.4279480894257833,-0.1387842162244451,0.7934727834328276,0.4067811906033192,0.0788011026369689,0.7938975423822239,0.4040142744050454,0.0260297172595589,0.8060234987145986,0.0260297172595589
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,PrimaryCare_Tot_Risk_0",7,0.3717473991616974,0.009250063854358,0.8273333657231559,0.3752114102762659,-0.0034510396536313,0.8270516230639119,0.4383430464482082,0.1844235496119732,0.7883340880588139,0.4280238598605951,-0.138633919413272,0.7934310038118718,0.4067603071658906,0.0792859805904711,0.7938514789844792,0.4040172045825315,0.0261749269979797,0.8060003119284465,0.0261749269979797
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,PrimaryCare_Tot_Risk_2",7,0.3717032161108299,0.0092327915777578,0.8273390889859752,0.375164575381256,-0.0033677154264697,0.8270621568876984,0.4383887128037202,0.1845602046700689,0.7883053994349926,0.4279207010464612,-0.1385818128034897,0.7934636904586339,0.4067645499479347,0.0793104043920868,0.7938525165426483,0.4039883510580404,0.0262307744819908,0.8060045704619896,0.0262307744819908
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,PrimaryCare_Tot_Risk_1",7,0.3716570238104444,0.0093987963824924,0.8273596009316446,0.3751405356881342,-0.0032551618237328,0.8270748630750848,0.438381933343367,0.184613429308135,0.7882917702618145,0.4279237263262169,-0.1384741752666306,0.7934745047083078,0.4067830573469447,0.0792608820767297,0.7938440465081251,0.4039772553030215,0.0263087541353987,0.8060089570969954,0.0263087541353987
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,MedicalSpecialtyOther_Tot_Risk_2",7,0.3714308443372189,0.0093430043510508,0.8277220457170755,0.3749420544945212,-0.0033574679982795,0.827456090513892,0.4381528021643531,0.1844513474997922,0.7886773122832617,0.4274493203190798,-0.1378666185696576,0.7939002113958913,0.4070383048736783,0.0793374494595058,0.7942364998039073,0.4038026652377703,0.0263815429484823,0.8063984319428055,0.0263815429484823
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,MedicalSpecialtyOther_Tot_Risk_0",7,0.371434930315395,0.0089032326782655,0.8276254523464606,0.3749003912760061,-0.0037388676157544,0.8273546965275154,0.4380304094293934,0.1840902887845181,0.7886107070136894,0.4274464343832994,-0.1385097904260685,0.7938806645948566,0.4064389818593292,0.0797688668551357,0.7942418519912985,0.4036502294526846,0.0261027460552192,0.8063426744947642,0.0261027460552192
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,MedicalSpecialtyOther_Tot_Risk_1",7,0.3716267878153238,0.0095193866914421,0.8274572203765347,0.375153046770126,-0.0032346123119406,0.8271719680406464,0.4383793739508,0.1845602773341913,0.7884285443238018,0.4278624275235924,-0.1382133806551242,0.7935263416912295,0.4071482005025766,0.078893664391183,0.793902577830651,0.4040339673124838,0.0263050670899503,0.8060973304525728,0.0263050670899503
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,LabPathology_Tot_Risk_3",7,0.371664346880209,0.0093065497179771,0.8273485806979223,0.3751676145378317,-0.0033765564404376,0.8270609816279321,0.4383493502262102,0.1844628713141911,0.788325199886201,0.4278886598347994,-0.1385576813388613,0.7934804805398556,0.4067668244591403,0.0792501610624173,0.7938404870317272,0.4039673591876381,0.0262170688630573,0.8060111459567276,0.0262170688630573
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,LabPathology_Tot_Risk_2",7,0.3716709425559957,0.009351803829254,0.8273546019778698,0.3751789569073049,-0.0033324917501832,0.827065299164154,0.4383410796472916,0.1845045865904422,0.7883250279952589,0.4278479610212242,-0.1384975465040728,0.7935101722975284,0.4067695818574843,0.079366340583623,0.7938390714094339,0.4039617043978601,0.0262785385498126,0.8060188345688492,0.0262785385498126
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,LabPathology_Tot_Risk_1",7,0.3716619906338423,0.009338274408493,0.8273531160781529,0.3751604966376116,-0.0033572566887077,0.8270634638990143,0.438365567987194,0.184473544568114,0.7883242688564907,0.4279027511942306,-0.138527461108804,0.7934744319399241,0.4067685648336154,0.0792553630874553,0.7938478902048467,0.4039718742572988,0.0262364928533101,0.8060126341956856,0.0262364928533101
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,LabPathology_Tot_Risk_0",7,0.3716683849283786,0.0093681072250676,0.8273697339469244,0.3751644891054045,-0.0033247207774714,0.82708890201183,0.4383660370025454,0.1844900116137225,0.7883469203978891,0.4278937314163202,-0.1384470786535945,0.7935038785667257,0.406770229530655,0.0792847920520717,0.7938544677632593,0.4039725743966608,0.0262742222919592,0.8060327805373259,0.0262742222919592
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,PharmacyNutrition_Tot_Risk_2",7,0.3716603501869685,0.0088078009974992,0.8274276741377775,0.3752645213012623,-0.0041381107602044,0.827082653791306,0.4381055989401561,0.1837185708741191,0.7884879040990909,0.4282575963414968,-0.1394670673764939,0.7931329787398965,0.4065250746174602,0.0785497692702308,0.7941298609524373,0.4039626282774687,0.0254941926010301,0.8060522143441018,0.0254941926010301
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,PharmacyNutrition_Tot_Risk_0",7,0.3716335252341203,0.0092206458844938,0.8274159299961514,0.3751876305940487,-0.0036460986588383,0.8270933631307342,0.438285769877206,0.1842208473604561,0.7883965778550063,0.4280355326662235,-0.1388205598446953,0.7932468010833521,0.4065733430814495,0.0790001014251562,0.7940872564365167,0.4039431602906097,0.0259949872333144,0.8060479857003522,0.0259949872333144
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,PharmacyNutrition_Tot_Risk_1",7,0.3716641271954048,0.009333570335331,0.827362717362214,0.3751929823082316,-0.0033700061581568,0.8270558938648893,0.4383525910723757,0.1844658232066053,0.7883325658451831,0.4279097585495028,-0.1385558869267521,0.7934685973063793,0.406769345783138,0.079258704582915,0.7938475280855493,0.4039777609817306,0.0262264410079884,0.8060134604928431,0.0262264410079884
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,state_South",7,0.3716377817599383,0.0094947540736001,0.8273897645356179,0.3751208553538853,-0.0032025346767455,0.8270953540938654,0.4382183391629315,0.1846512727069414,0.7884073322988204,0.4281108456195695,-0.1382071410827506,0.7934344624681139,0.4068301800018439,0.0794622288499258,0.7938371917003205,0.4039836003796336,0.0264397159741942,0.8060328210193477,0.0264397159741942
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,state_Midwest",7,0.3715800226941496,0.0093754651855403,0.8273881903036914,0.375261584401041,-0.0033306313431726,0.8270279034485171,0.4382043401233476,0.1844710983600005,0.7883795556457086,0.4279055504320735,-0.1384652111298328,0.7935219806324825,0.4065253821983581,0.0792432095588901,0.7939390833452525,0.4038953759697939,0.0262587861262851,0.8060513426751305,0.0262587861262851
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,state_Northeast",7,0.3717108376074971,0.0093066173799692,0.8273445602364167,0.3752086003540034,-0.0033890514705856,0.8270527715040343,0.4383942431678816,0.1844441465894158,0.788315542859587,0.4278886734055219,-0.1385409469681678,0.7934807889699436,0.4067498971765256,0.0792019044221039,0.793863463259822,0.4039904503422858,0.0262045339905471,0.8060114253659606,0.0262045339905471
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,state_West",7,0.3717197890759141,0.0093569621878226,0.8273478099250036,0.3751613476788529,-0.0033447421533984,0.8270732658275861,0.4384368145179416,0.1844931330664707,0.7883098576842562,0.4279168634066398,-0.138504306349367,0.7934672748282277,0.4068162334131276,0.0792580880607646,0.7938370544147793,0.4040102096184951,0.0262518269624585,0.8060070525359706,0.0262518269624585
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,state_Territory",7,0.3719059106824556,0.00961042976633,0.8272949914264642,0.3750683772023139,-0.003127334385686,0.8271372625077303,0.4383473239975989,0.1847299287828195,0.7883897374645609,0.4275752410294943,-0.1381582571168513,0.7936360184649757,0.4066406128704921,0.079553688542388,0.7939855671932438,0.403907493156471,0.0265216911178,0.8060887154113949,0.0265216911178
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,state_Military",7,0.3716619811784019,0.0093421266380925,0.827354009531617,0.3751601041728051,-0.0033564758443041,0.8270638437223411,0.4383649872535297,0.1844737380705989,0.7883244485839425,0.4279026879034366,-0.1385290460822233,0.7934740013860898,0.4067692103253554,0.0792557800703746,0.7938472883693684,0.4039717941667057,0.0262372245705077,0.8060127183186717,0.0262372245705077
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,state_Unknown",7,0.3716615564895492,0.0093416135111784,0.8273545343211991,0.3751601147039322,-0.0033479530166084,0.8270637738549044,0.438364975539402,0.1844717230196606,0.788324971413874,0.4279037093423551,-0.1385307048943616,0.7934736394065617,0.4067685557340587,0.0792542138521271,0.7938468593124339,0.4039717823618595,0.0262377784943992,0.8060127556617946,0.0262377784943992
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_HCPCS_Cds",7,0.3716668575575477,0.0093687898157402,0.8273491275393864,0.3751403054080359,-0.0033231794159693,0.8270693976879092,0.438530196054018,0.1845444234757074,0.7882568842720912,0.4277723402277579,-0.1383331062454974,0.7935234081193221,0.4067989572932857,0.0794388560518841,0.7938041380587788,0.4039817313081291,0.026339156736373,0.8060005911354974,0.026339156736373
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes",7,0.3722265148314477,0.0095479217587116,0.8278815832888542,0.3754120420932195,-0.0028527993016662,0.827738681797604,0.4371550304708455,0.1852348396886461,0.7890490818635426,0.4290194182321095,-0.1351082232201048,0.7932644774559972,0.4059949572486528,0.0818525841790711,0.7951987172429597,0.403961592575255,0.0277348646209315,0.8066265083297915,0.0277348646209315
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Srvcs",7,0.3724381086547685,0.0097555675044572,0.8276635478794516,0.375908090210401,-0.0027107526152433,0.8273674811474319,0.4387443343568645,0.1854701183457222,0.7886844132859792,0.4292379315315891,-0.1363871077160421,0.7932175816789939,0.4076382412543312,0.0820926751147349,0.7940821106040293,0.4047933412015909,0.0276441001267257,0.8062030269191773,0.0276441001267257
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Sbmtd_Chrg",7,0.3720186931979506,0.0117981363766687,0.8274020834994642,0.3752331607734107,-0.000728983345844,0.8271787356176012,0.4397810178379804,0.1871723831154772,0.7877729082693917,0.4282626689978562,-0.1369607495967479,0.7932482391307554,0.4069225947572054,0.0799535405570782,0.7938683800126638,0.4044436271128807,0.0282468654213264,0.8058940693059753,0.0282468654213264
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Risk",7,0.3716488097133901,0.0084998209657229,0.8275379192999087,0.3750401090133191,-0.0040709218116594,0.8273208751506056,0.4376511742623306,0.183753193492162,0.7886791267818555,0.4272100717219609,-0.1382061137489496,0.7938922760990463,0.4057213580497667,0.0816602702558098,0.7945601142494544,0.4034543045521534,0.0263272498306171,0.806398062316174,0.0263272498306171
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Tot_Benes",8,0.3722175861974523,0.0095980524196703,0.8278953321455005,0.3754046383626574,-0.0028041027487833,0.8277495200375894,0.4371089484099111,0.1852758092861748,0.7890598627099616,0.4290467752969291,-0.1350560427087808,0.793276866528566,0.4059925631651287,0.0819372202018743,0.7951869008897087,0.4039541022864157,0.027790187290031,0.8066336964622651,0.027790187290031
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Tot_Srvcs",8,0.3721804656170939,0.0096392308995677,0.8279073159122785,0.3753861310894296,-0.0027555273830423,0.8277453863815194,0.4370241963053243,0.1853118762075403,0.7890602949163611,0.4289816409727326,-0.1350255227525431,0.7933058863047535,0.4059356974461976,0.0818909953115914,0.7952103761863625,0.4039016262861556,0.0278122104566228,0.8066458519402548,0.0278122104566228
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Tot_Sbmtd_Chrg",8,0.3720304787594228,0.009846868576968,0.8279713566698051,0.375228620547695,-0.0025436298745512,0.827818896010408,0.4368017247827577,0.1855251652544885,0.7891042846581953,0.4288599829648431,-0.1347883981255921,0.7934143517466492,0.405681464470864,0.0820600420447168,0.7952898420827209,0.4037204543051166,0.028020009575206,0.8067197462335558,0.028020009575206
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Tot_Mdcr_Alowd_Amt",8,0.3717601807581477,0.0098340765709018,0.8281356791713702,0.3750033308380882,-0.002537693614702,0.8279474438189836,0.4360833087698849,0.185470850378067,0.7892962424570757,0.4287093890695632,-0.1346542642754572,0.7936227039727471,0.4052411200329029,0.0819967858270699,0.7954167881466618,0.4033594658937174,0.0280219509771758,0.8068837715133677,0.0280219509771758
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Tot_Mdcr_Pymt_Amt",8,0.3719069789949069,0.0097750247262544,0.8280670505641592,0.3751275202057866,-0.0025965474027846,0.8278879257019837,0.4363655949944909,0.1854328825953967,0.7892221702809538,0.4287817585618284,-0.1347318372932406,0.7935334540408209,0.4054548092436559,0.0820143150304284,0.7953375311348052,0.4035273324001338,0.0279787675312108,0.8068096263445446,0.0279787675312108
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Bene_Avg_Risk_Scre",8,0.3727500904571517,0.0119847312569404,0.8279845381698339,0.3758475744000752,-0.0006980473687432,0.8278341478406321,0.4372956383695943,0.1874782911036493,0.7890622084786851,0.4311808920019793,-0.1325358963228153,0.7923164525411464,0.4063656459409089,0.0813174316429647,0.7952768140867903,0.4046879682339419,0.0295093020623992,0.8064948322234177,0.0295093020623992
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,pca_1",8,0.3718866611179681,0.0098807520812651,0.8280493406009506,0.375103562117094,-0.0024989443999047,0.8278835924893346,0.4364476415681038,0.1855433793444252,0.7891933717776635,0.4287625933997264,-0.1346830442422007,0.7935254661985096,0.4054456261339086,0.0820686207343762,0.7953613673750345,0.4035292168673602,0.0280621527035922,0.8068026276882986,0.0280621527035922
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Tot_Risk",8,0.3722123027598919,0.0096666351837742,0.8279078920207846,0.375395100630825,-0.0027443387972685,0.8277609970387076,0.4370691546519467,0.1853333051425215,0.7890703066934908,0.4291054126550755,-0.1349917099068646,0.7932621186985365,0.4059986518939786,0.081882510168408,0.7952115344899183,0.4039561245183435,0.0278292803581141,0.8066425697882875,0.0278292803581141
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Is_Covid",8,0.3722265148314477,0.0095479217587116,0.8278815832888542,0.3754120420932195,-0.0028527993016662,0.827738681797604,0.4371550304708455,0.1852348396886461,0.7890490818635426,0.4985144417858377,-0.2911306095562644,0.7609369642865818,0.4072127516976181,0.0926739518301226,0.7943337118371205,0.4181041561757938,-0.00130533911609,0.7999880046147407,0.00130533911609
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Cd_I",8,0.3723330315009465,0.0092911126074551,0.8279202877539291,0.3753345954527873,-0.002884129463369,0.8278296165864025,0.4377194601389807,0.1854863587698024,0.788816544552876,0.4295525520057902,-0.1351528766059543,0.7928640029591126,0.4057187064460878,0.08091537728044,0.7951826418500169,0.4041316691089185,0.0275311685176748,0.8065226187404674,0.0275311685176748
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Cd_O",8,0.3723295799935096,0.0093363056601414,0.8279198294602239,0.3753298863939864,-0.0028275043063235,0.8278294346692516,0.4377441913861942,0.1855665977373102,0.7888036754771551,0.4295100318356011,-0.1351095137102763,0.7928917280356285,0.4057081361489857,0.0808106125703861,0.795190296675529,0.4041243651516554,0.0275552995902475,0.8065269928635577,0.0275552995902475
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_PrimaryCare",8,0.3722769011273394,0.0094323106815426,0.8278658959866956,0.3754166398240542,-0.002863376954867,0.8277374065234351,0.4371757092905581,0.1853311591217518,0.7890286559469448,0.4290392999582796,-0.1351671005908374,0.7932532041194607,0.4059874593188046,0.0819136201856401,0.7952031843533776,0.4039792019038072,0.027729322488646,0.8066176693859829,0.027729322488646
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_LabPathology",8,0.3722302659562352,0.0095530450620679,0.8278895499165027,0.3754079914277397,-0.0028528015660664,0.8277502674841326,0.4371534552678636,0.1852214068526738,0.7890657886228507,0.4290956997732202,-0.1350382257096045,0.7932342702658544,0.4059836896341891,0.0818445502223673,0.7952248195765311,0.4039742204118496,0.0277455949722876,0.8066329391731744,0.0277455949722876
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_OBGYN",8,0.3723096397390547,0.0098302658029365,0.8282375815396835,0.3756864528085502,-0.0024616006291195,0.8280219107067197,0.4367563074870276,0.1855971546940396,0.7894548310238848,0.4291242442822917,-0.1343342999672571,0.7937262036023012,0.4063304067861874,0.0824077671963429,0.7953666688799155,0.4040414102206223,0.0282078574193884,0.8069614391505009,0.0282078574193884
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_SurgeryOther",8,0.3722270306063536,0.0095496496121146,0.8278811123114325,0.3754015391329062,-0.0028661104376042,0.82774378026915,0.4371825703616871,0.1851896774293959,0.7890536135463663,0.4290162015908093,-0.1351693201434812,0.7932735250769771,0.4059825405015042,0.0817701700003437,0.795213127005417,0.4039619764386521,0.0276948132921537,0.8066330316418686,0.0276948132921537
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_CardioVascularSurgery",8,0.3722277714676069,0.0095505091128893,0.8278827913349723,0.3754153531559627,-0.0028515095260055,0.8277396157067092,0.4371634695959743,0.1852331692237294,0.7890473940523072,0.4290309948922901,-0.1351099632727586,0.793262162524693,0.4059985380770924,0.0818498279996348,0.7951981936971738,0.4039672254377852,0.0277344067074978,0.806626031463171,0.0277344067074978
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_APP",8,0.3722377065805625,0.0086846689623735,0.8279647113865689,0.3754291580185935,-0.0039876594424923,0.8278376904159261,0.4370263375583317,0.1837280096529993,0.7893816687508238,0.4289189705444708,-0.13668290503281,0.7935281742164194,0.4059924247429574,0.0791847871890752,0.7954945302270089,0.4039209194889832,0.0261853802658291,0.8068413549993494,0.0261853802658291
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_Cardiology",8,0.3720534747362567,0.0095241083282123,0.8280657832355085,0.3752082564023654,-0.0028782010733056,0.8279455157105281,0.4371796817390755,0.1851519663627922,0.7892312655955747,0.4287609929948322,-0.1347543944379579,0.7934220914322806,0.405944731038171,0.0819218177238412,0.7954559752866882,0.4038294273821401,0.0277930593807164,0.8068241262521159,0.0277930593807164
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_MedicalSpecialtyOther",8,0.371958741235052,0.0094355947541898,0.8282733414036959,0.3751522940931297,-0.0029886250004366,0.8281577221435096,0.4368692329631884,0.1850537270446053,0.7894587583958431,0.428608200821099,-0.1345513257337831,0.7936747196800156,0.4062145148526947,0.0817704633067329,0.7956294971937224,0.4037605967930328,0.0277439668742616,0.8070388077633573,0.0277439668742616
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_RehabTherapy",8,0.3724142216503429,0.0099025868640777,0.8279338330701566,0.3756408588442071,-0.0025304506909544,0.8277759188405316,0.4364290894239416,0.1855969601788363,0.7894266820902756,0.4289423275042495,-0.1340021944395348,0.793459100769027,0.4060446327277859,0.0825949444250501,0.7952946797625529,0.4038942260301054,0.0283123692674949,0.8067780429065088,0.0283123692674949
Y,"Log_Tot_Mdcr_Pymt_Amt,current_year,Log_Tot_Mdcr_Alowd_Amt,Tot_HCPCS_Cds,Type_Anesthesia,Bene_Avg_Age,Log_Tot_Benes,Type_FacilitySupplierProgram",8,0.3723268020681038,0.0093668349934779,0.8279202659514013,0.3753523432346452,-0.0027996572693289,0.8278198589062347,0.4377129222889356,0.1855818533418248,0.7888167461953042,0.4294344820943289,-0.1350621294536656,0.7929628193023582,0.4056926210218693,0.0807773613373646,0.7952346029782571,0.4041038341415766,0.0275728525899345,0.8065508586667111,0.0275728525899345
